date,state,district,pincode,age_5_17_count,age_17_plus_count,state_clean,state_final,total_updates,day,month,year,district_clean
2025-09-02,tamil nadu,erode,638051,2,12,tamilnadu,tamilnadu,14,2,9,2025,erode
2025-09-02,tamil nadu,erode,638055,1,1,tamilnadu,tamilnadu,2,2,9,2025,erode
2025-09-02,tamil nadu,erode,638115,1,8,tamilnadu,tamilnadu,9,2,9,2025,erode
2025-09-02,tamil nadu,erode,638116,0,2,tamilnadu,tamilnadu,2,2,9,2025,erode
2025-09-02,tamil nadu,erode,638154,1,3,tamilnadu,tamilnadu,4,2,9,2025,erode
2025-09-02,tamil nadu,erode,638311,3,26,tamilnadu,tamilnadu,29,2,9,2025,erode
2025-09-02,tamil nadu,erode,638312,1,8,tamilnadu,tamilnadu,9,2,9,2025,erode
2025-09-02,tamil nadu,erode,638454,1,15,tamilnadu,tamilnadu,16,2,9,2025,erode
2025-09-02,tamil nadu,erode,638456,0,2,tamilnadu,tamilnadu,2,2,9,2025,erode
2025-09-02,tamil nadu,erode,638476,2,17,tamilnadu,tamilnadu,19,2,9,2025,erode
2025-09-02,tamil nadu,kallakurichi,605754,0,1,tamilnadu,tamilnadu,1,2,9,2025,kallakurichi
2025-09-02,tamil nadu,kallakurichi,605801,0,1,tamilnadu,tamilnadu,1,2,9,2025,kallakurichi
2025-09-02,tamil nadu,kallakurichi,606201,2,14,tamilnadu,tamilnadu,16,2,9,2025,kallakurichi
2025-09-02,tamil nadu,kallakurichi,606206,1,8,tamilnadu,tamilnadu,9,2,9,2025,kallakurichi
2025-09-02,tamil nadu,kancheepuram,600045,4,25,tamilnadu,tamilnadu,29,2,9,2025,kanchipuram
2025-09-02,tamil nadu,kancheepuram,600047,0,5,tamilnadu,tamilnadu,5,2,9,2025,kanchipuram
2025-09-02,tamil nadu,kancheepuram,600069,7,37,tamilnadu,tamilnadu,44,2,9,2025,kanchipuram
2025-09-02,tamil nadu,kancheepuram,600074,2,5,tamilnadu,tamilnadu,7,2,9,2025,kanchipuram
2025-09-02,tamil nadu,kancheepuram,600096,1,10,tamilnadu,tamilnadu,11,2,9,2025,kanchipuram
2025-09-02,tamil nadu,kancheepuram,600122,5,39,tamilnadu,tamilnadu,44,2,9,2025,kanchipuram
2025-09-02,tamil nadu,kancheepuram,600131,0,3,tamilnadu,tamilnadu,3,2,9,2025,kanchipuram
2025-09-02,tamil nadu,kancheepuram,601102,0,1,tamilnadu,tamilnadu,1,2,9,2025,kanchipuram
2025-09-02,tamil nadu,kancheepuram,602106,2,10,tamilnadu,tamilnadu,12,2,9,2025,kanchipuram
2025-09-02,tamil nadu,kancheepuram,602117,1,8,tamilnadu,tamilnadu,9,2,9,2025,kanchipuram
2025-09-02,tamil nadu,kancheepuram,603103,7,8,tamilnadu,tamilnadu,15,2,9,2025,kanchipuram
2025-09-02,tamil nadu,kancheepuram,603202,3,42,tamilnadu,tamilnadu,45,2,9,2025,kanchipuram
2025-09-02,tamil nadu,kancheepuram,603203,0,7,tamilnadu,tamilnadu,7,2,9,2025,kanchipuram
2025-09-02,tamil nadu,kancheepuram,603302,0,1,tamilnadu,tamilnadu,1,2,9,2025,kanchipuram
2025-09-02,tamil nadu,kancheepuram,603305,0,5,tamilnadu,tamilnadu,5,2,9,2025,kanchipuram
2025-09-02,tamil nadu,kancheepuram,603307,2,9,tamilnadu,tamilnadu,11,2,9,2025,kanchipuram
2025-09-02,tamil nadu,kancheepuram,603401,0,2,tamilnadu,tamilnadu,2,2,9,2025,kanchipuram
2025-09-02,tamil nadu,kancheepuram,603402,0,13,tamilnadu,tamilnadu,13,2,9,2025,kanchipuram
2025-09-02,tamil nadu,kancheepuram,603405,1,3,tamilnadu,tamilnadu,4,2,9,2025,kanchipuram
2025-09-02,tamil nadu,kancheepuram,631551,2,8,tamilnadu,tamilnadu,10,2,9,2025,kanchipuram
2025-09-02,tamil nadu,kancheepuram,631561,2,9,tamilnadu,tamilnadu,11,2,9,2025,kanchipuram
2025-09-02,tamil nadu,kancheepuram,631604,1,6,tamilnadu,tamilnadu,7,2,9,2025,kanchipuram
2025-09-02,tamil nadu,kanniyakumari,629003,0,12,tamilnadu,tamilnadu,12,2,9,2025,kanniyakumari
2025-09-02,tamil nadu,kanniyakumari,629151,0,4,tamilnadu,tamilnadu,4,2,9,2025,kanniyakumari
2025-09-02,tamil nadu,kanniyakumari,629153,0,2,tamilnadu,tamilnadu,2,2,9,2025,kanniyakumari
2025-09-02,tamil nadu,kanniyakumari,629156,0,2,tamilnadu,tamilnadu,2,2,9,2025,kanniyakumari
2025-09-02,tamil nadu,kanniyakumari,629160,0,5,tamilnadu,tamilnadu,5,2,9,2025,kanniyakumari
2025-09-02,tamil nadu,kanniyakumari,629164,1,4,tamilnadu,tamilnadu,5,2,9,2025,kanniyakumari
2025-09-02,tamil nadu,kanniyakumari,629167,2,2,tamilnadu,tamilnadu,4,2,9,2025,kanniyakumari
2025-09-02,tamil nadu,kanniyakumari,629173,0,8,tamilnadu,tamilnadu,8,2,9,2025,kanniyakumari
2025-09-02,tamil nadu,kanniyakumari,629252,0,6,tamilnadu,tamilnadu,6,2,9,2025,kanniyakumari
2025-09-02,tamil nadu,kanniyakumari,629301,0,7,tamilnadu,tamilnadu,7,2,9,2025,kanniyakumari
2025-09-02,tamil nadu,kanniyakumari,629701,0,1,tamilnadu,tamilnadu,1,2,9,2025,kanniyakumari
2025-09-02,tamil nadu,kanniyakumari,629804,1,0,tamilnadu,tamilnadu,1,2,9,2025,kanniyakumari
2025-09-02,tamil nadu,kanniyakumari,629901,0,1,tamilnadu,tamilnadu,1,2,9,2025,kanniyakumari
2025-09-02,tamil nadu,kanyakumari,629003,0,9,tamilnadu,tamilnadu,9,2,9,2025,kanyakumari
2025-09-02,tamil nadu,kanyakumari,629004,0,3,tamilnadu,tamilnadu,3,2,9,2025,kanyakumari
2025-09-02,tamil nadu,kanyakumari,629160,0,1,tamilnadu,tamilnadu,1,2,9,2025,kanyakumari
2025-09-02,tamil nadu,kanyakumari,629165,1,2,tamilnadu,tamilnadu,3,2,9,2025,kanyakumari
2025-09-02,tamil nadu,kanyakumari,629166,0,2,tamilnadu,tamilnadu,2,2,9,2025,kanyakumari
2025-09-02,tamil nadu,kanyakumari,629193,0,3,tamilnadu,tamilnadu,3,2,9,2025,kanyakumari
2025-09-02,tamil nadu,kanyakumari,629703,0,2,tamilnadu,tamilnadu,2,2,9,2025,kanyakumari
2025-09-02,tamil nadu,kanyakumari,629852,0,7,tamilnadu,tamilnadu,7,2,9,2025,kanyakumari
2025-09-02,tamil nadu,karur,639002,0,15,tamilnadu,tamilnadu,15,2,9,2025,karur
2025-09-02,tamil nadu,karur,639105,4,7,tamilnadu,tamilnadu,11,2,9,2025,karur
2025-09-02,tamil nadu,karur,639110,1,7,tamilnadu,tamilnadu,8,2,9,2025,karur
2025-09-02,tamil nadu,karur,639201,0,5,tamilnadu,tamilnadu,5,2,9,2025,karur
2025-09-02,tamil nadu,krishnagiri,635102,1,7,tamilnadu,tamilnadu,8,2,9,2025,krishnagiri
2025-09-02,tamil nadu,krishnagiri,635104,3,9,tamilnadu,tamilnadu,12,2,9,2025,krishnagiri
2025-09-02,tamil nadu,krishnagiri,635119,1,6,tamilnadu,tamilnadu,7,2,9,2025,krishnagiri
2025-09-02,tamil nadu,krishnagiri,635206,1,13,tamilnadu,tamilnadu,14,2,9,2025,krishnagiri
2025-09-02,tamil nadu,krishnagiri,635207,2,12,tamilnadu,tamilnadu,14,2,9,2025,krishnagiri
2025-09-02,tamil nadu,krishnagiri,635306,1,9,tamilnadu,tamilnadu,10,2,9,2025,krishnagiri
2025-09-02,tamil nadu,krishnagiri,635307,2,25,tamilnadu,tamilnadu,27,2,9,2025,krishnagiri
2025-09-02,tamil nadu,krishnagiri,636902,1,5,tamilnadu,tamilnadu,6,2,9,2025,krishnagiri
2025-09-02,tamil nadu,madurai,625003,4,21,tamilnadu,tamilnadu,25,2,9,2025,madurai
2025-09-02,tamil nadu,madurai,625020,8,38,tamilnadu,tamilnadu,46,2,9,2025,madurai
2025-09-02,tamil nadu,madurai,625101,3,7,tamilnadu,tamilnadu,10,2,9,2025,madurai
2025-09-02,tamil nadu,madurai,625107,5,13,tamilnadu,tamilnadu,18,2,9,2025,madurai
2025-09-02,tamil nadu,madurai,625108,1,1,tamilnadu,tamilnadu,2,2,9,2025,madurai
2025-09-02,tamil nadu,madurai,625207,0,2,tamilnadu,tamilnadu,2,2,9,2025,madurai
2025-09-02,tamil nadu,madurai,625234,0,2,tamilnadu,tamilnadu,2,2,9,2025,madurai
2025-09-02,tamil nadu,madurai,625502,0,2,tamilnadu,tamilnadu,2,2,9,2025,madurai
2025-09-02,tamil nadu,madurai,625503,5,20,tamilnadu,tamilnadu,25,2,9,2025,madurai
2025-09-02,tamil nadu,madurai,625529,1,2,tamilnadu,tamilnadu,3,2,9,2025,madurai
2025-09-02,tamil nadu,madurai,625532,1,29,tamilnadu,tamilnadu,30,2,9,2025,madurai
2025-09-02,tamil nadu,madurai,625707,0,6,tamilnadu,tamilnadu,6,2,9,2025,madurai
2025-09-02,tamil nadu,mayiladuthurai,609105,0,3,tamilnadu,tamilnadu,3,2,9,2025,mayiladuthurai
2025-09-02,tamil nadu,mayiladuthurai,609110,0,1,tamilnadu,tamilnadu,1,2,9,2025,mayiladuthurai
2025-09-02,tamil nadu,mayiladuthurai,609113,0,3,tamilnadu,tamilnadu,3,2,9,2025,mayiladuthurai
2025-09-02,tamil nadu,mayiladuthurai,609301,0,1,tamilnadu,tamilnadu,1,2,9,2025,mayiladuthurai
2025-09-02,tamil nadu,mayiladuthurai,609308,0,1,tamilnadu,tamilnadu,1,2,9,2025,mayiladuthurai
2025-09-02,tamil nadu,nagapattinam,609113,0,4,tamilnadu,tamilnadu,4,2,9,2025,nagapattinam
2025-09-02,tamil nadu,nagapattinam,609202,0,9,tamilnadu,tamilnadu,9,2,9,2025,nagapattinam
2025-09-02,tamil nadu,nagapattinam,609205,0,4,tamilnadu,tamilnadu,4,2,9,2025,nagapattinam
2025-09-02,tamil nadu,nagapattinam,609306,1,8,tamilnadu,tamilnadu,9,2,9,2025,nagapattinam
2025-09-02,tamil nadu,nagapattinam,609311,0,8,tamilnadu,tamilnadu,8,2,9,2025,nagapattinam
2025-09-02,tamil nadu,nagapattinam,609404,1,9,tamilnadu,tamilnadu,10,2,9,2025,nagapattinam
2025-09-02,tamil nadu,nagapattinam,609503,0,3,tamilnadu,tamilnadu,3,2,9,2025,nagapattinam
2025-09-02,tamil nadu,nagapattinam,609701,0,8,tamilnadu,tamilnadu,8,2,9,2025,nagapattinam
2025-09-02,tamil nadu,nagapattinam,609702,2,8,tamilnadu,tamilnadu,10,2,9,2025,nagapattinam
2025-09-02,tamil nadu,nagapattinam,611108,2,12,tamilnadu,tamilnadu,14,2,9,2025,nagapattinam
2025-09-02,tamil nadu,nagapattinam,611109,0,7,tamilnadu,tamilnadu,7,2,9,2025,nagapattinam
2025-09-02,tamil nadu,nagapattinam,611111,1,6,tamilnadu,tamilnadu,7,2,9,2025,nagapattinam
2025-09-02,tamil nadu,nagapattinam,614707,0,10,tamilnadu,tamilnadu,10,2,9,2025,nagapattinam
2025-09-02,tamil nadu,nagapattinam,614808,0,4,tamilnadu,tamilnadu,4,2,9,2025,nagapattinam
2025-09-02,tamil nadu,namakkal,637002,5,15,tamilnadu,tamilnadu,20,2,9,2025,namakkal
2025-09-02,tamil nadu,namakkal,637014,0,4,tamilnadu,tamilnadu,4,2,9,2025,namakkal
2025-09-02,tamil nadu,namakkal,637017,0,4,tamilnadu,tamilnadu,4,2,9,2025,namakkal
2025-09-02,tamil nadu,namakkal,637206,0,1,tamilnadu,tamilnadu,1,2,9,2025,namakkal
2025-09-02,tamil nadu,namakkal,637212,1,9,tamilnadu,tamilnadu,10,2,9,2025,namakkal
2025-09-02,tamil nadu,namakkal,637304,3,17,tamilnadu,tamilnadu,20,2,9,2025,namakkal
2025-09-02,tamil nadu,namakkal,637405,1,12,tamilnadu,tamilnadu,13,2,9,2025,namakkal
2025-09-02,tamil nadu,namakkal,637410,2,7,tamilnadu,tamilnadu,9,2,9,2025,namakkal
2025-09-02,tamil nadu,namakkal,637503,2,7,tamilnadu,tamilnadu,9,2,9,2025,namakkal
2025-09-02,tamil nadu,namakkal,638182,1,10,tamilnadu,tamilnadu,11,2,9,2025,namakkal
2025-09-02,tamil nadu,namakkal,638183,4,24,tamilnadu,tamilnadu,28,2,9,2025,namakkal
2025-09-02,tamil nadu,perambalur,621101,1,4,tamilnadu,tamilnadu,5,2,9,2025,perambalur
2025-09-02,tamil nadu,perambalur,621104,1,8,tamilnadu,tamilnadu,9,2,9,2025,perambalur
2025-09-02,tamil nadu,perambalur,621108,6,12,tamilnadu,tamilnadu,18,2,9,2025,perambalur
2025-09-02,tamil nadu,perambalur,621116,1,1,tamilnadu,tamilnadu,2,2,9,2025,perambalur
2025-09-02,tamil nadu,perambalur,621118,0,6,tamilnadu,tamilnadu,6,2,9,2025,perambalur
2025-09-02,tamil nadu,perambalur,621133,0,4,tamilnadu,tamilnadu,4,2,9,2025,perambalur
2025-09-02,tamil nadu,perambalur,621653,0,1,tamilnadu,tamilnadu,1,2,9,2025,perambalur
2025-09-02,tamil nadu,pudukkottai,613301,5,22,tamilnadu,tamilnadu,27,2,9,2025,pudukkottai
2025-09-02,tamil nadu,pudukkottai,621316,7,28,tamilnadu,tamilnadu,35,2,9,2025,pudukkottai
2025-09-02,tamil nadu,pudukkottai,622201,0,5,tamilnadu,tamilnadu,5,2,9,2025,pudukkottai
2025-09-02,tamil nadu,pudukkottai,622303,0,16,tamilnadu,tamilnadu,16,2,9,2025,pudukkottai
2025-09-02,tamil nadu,pudukkottai,622412,1,15,tamilnadu,tamilnadu,16,2,9,2025,pudukkottai
2025-09-02,tamil nadu,pudukkottai,622515,0,13,tamilnadu,tamilnadu,13,2,9,2025,pudukkottai
2025-09-02,tamil nadu,ramanathapuram,623135,0,7,tamilnadu,tamilnadu,7,2,9,2025,ramanathapuram
2025-09-02,tamil nadu,ramanathapuram,623401,0,4,tamilnadu,tamilnadu,4,2,9,2025,ramanathapuram
2025-09-02,tamil nadu,ramanathapuram,623402,0,4,tamilnadu,tamilnadu,4,2,9,2025,ramanathapuram
2025-09-02,tamil nadu,ramanathapuram,623404,0,1,tamilnadu,tamilnadu,1,2,9,2025,ramanathapuram
2025-09-02,tamil nadu,ramanathapuram,623515,1,1,tamilnadu,tamilnadu,2,2,9,2025,ramanathapuram
2025-09-02,tamil nadu,ramanathapuram,623525,0,9,tamilnadu,tamilnadu,9,2,9,2025,ramanathapuram
2025-09-02,tamil nadu,ramanathapuram,623533,0,9,tamilnadu,tamilnadu,9,2,9,2025,ramanathapuram
2025-09-02,tamil nadu,ramanathapuram,623706,0,3,tamilnadu,tamilnadu,3,2,9,2025,ramanathapuram
2025-09-02,tamil nadu,ramanathapuram,623711,0,7,tamilnadu,tamilnadu,7,2,9,2025,ramanathapuram
2025-09-02,tamil nadu,ranipet,632509,0,1,tamilnadu,tamilnadu,1,2,9,2025,ranipet
2025-09-02,tamil nadu,salem,621110,0,1,tamilnadu,tamilnadu,1,2,9,2025,salem
2025-09-02,tamil nadu,salem,636001,1,12,tamilnadu,tamilnadu,13,2,9,2025,salem
2025-09-02,tamil nadu,salem,636009,4,4,tamilnadu,tamilnadu,8,2,9,2025,salem
2025-09-02,tamil nadu,salem,636014,1,2,tamilnadu,tamilnadu,3,2,9,2025,salem
2025-09-02,tamil nadu,salem,636017,1,1,tamilnadu,tamilnadu,2,2,9,2025,salem
2025-09-02,tamil nadu,salem,636030,0,4,tamilnadu,tamilnadu,4,2,9,2025,salem
2025-09-02,tamil nadu,salem,636102,3,8,tamilnadu,tamilnadu,11,2,9,2025,salem
2025-09-02,tamil nadu,salem,636104,3,10,tamilnadu,tamilnadu,13,2,9,2025,salem
2025-09-02,tamil nadu,salem,636116,3,16,tamilnadu,tamilnadu,19,2,9,2025,salem
2025-09-02,tamil nadu,salem,636118,0,4,tamilnadu,tamilnadu,4,2,9,2025,salem
2025-09-02,tamil nadu,salem,636119,1,4,tamilnadu,tamilnadu,5,2,9,2025,salem
2025-09-02,tamil nadu,salem,636204,1,4,tamilnadu,tamilnadu,5,2,9,2025,salem
2025-09-02,tamil nadu,salem,636302,2,13,tamilnadu,tamilnadu,15,2,9,2025,salem
2025-09-02,tamil nadu,salem,636303,3,11,tamilnadu,tamilnadu,14,2,9,2025,salem
2025-09-02,tamil nadu,salem,636402,0,6,tamilnadu,tamilnadu,6,2,9,2025,salem
2025-09-02,tamil nadu,salem,636404,1,9,tamilnadu,tamilnadu,10,2,9,2025,salem
2025-09-02,tamil nadu,salem,636501,4,20,tamilnadu,tamilnadu,24,2,9,2025,salem
2025-09-02,tamil nadu,salem,637101,4,28,tamilnadu,tamilnadu,32,2,9,2025,salem
2025-09-02,tamil nadu,salem,637103,0,6,tamilnadu,tamilnadu,6,2,9,2025,salem
2025-09-02,tamil nadu,salem,637104,0,8,tamilnadu,tamilnadu,8,2,9,2025,salem
2025-09-02,tamil nadu,salem,637105,1,7,tamilnadu,tamilnadu,8,2,9,2025,salem
2025-09-02,tamil nadu,salem,637501,1,8,tamilnadu,tamilnadu,9,2,9,2025,salem
2025-09-02,tamil nadu,sivaganga,623401,0,1,tamilnadu,tamilnadu,1,2,9,2025,sivaganga
2025-09-02,tamil nadu,sivaganga,623525,0,1,tamilnadu,tamilnadu,1,2,9,2025,sivaganga
2025-09-02,tamil nadu,sivaganga,625022,0,2,tamilnadu,tamilnadu,2,2,9,2025,sivaganga
2025-09-02,tamil nadu,sivaganga,630002,3,22,tamilnadu,tamilnadu,25,2,9,2025,sivaganga
2025-09-02,tamil nadu,sivaganga,630202,0,6,tamilnadu,tamilnadu,6,2,9,2025,sivaganga
2025-09-02,tamil nadu,sivaganga,630205,1,2,tamilnadu,tamilnadu,3,2,9,2025,sivaganga
2025-09-02,tamil nadu,sivaganga,630307,0,4,tamilnadu,tamilnadu,4,2,9,2025,sivaganga
2025-09-02,tamil nadu,sivaganga,630311,0,4,tamilnadu,tamilnadu,4,2,9,2025,sivaganga
2025-09-02,tamil nadu,sivaganga,630410,0,9,tamilnadu,tamilnadu,9,2,9,2025,sivaganga
2025-09-02,tamil nadu,sivaganga,630552,1,3,tamilnadu,tamilnadu,4,2,9,2025,sivaganga
2025-09-02,tamil nadu,sivaganga,630710,1,3,tamilnadu,tamilnadu,4,2,9,2025,sivaganga
2025-09-02,tamil nadu,tenkasi,627423,0,1,tamilnadu,tamilnadu,1,2,9,2025,tenkasi
2025-09-02,tamil nadu,tenkasi,627759,0,1,tamilnadu,tamilnadu,1,2,9,2025,tenkasi
2025-09-02,tamil nadu,tenkasi,627803,0,2,tamilnadu,tamilnadu,2,2,9,2025,tenkasi
2025-09-02,tamil nadu,tenkasi,627805,0,4,tamilnadu,tamilnadu,4,2,9,2025,tenkasi
2025-09-02,tamil nadu,tenkasi,627808,0,5,tamilnadu,tamilnadu,5,2,9,2025,tenkasi
2025-09-02,tamil nadu,tenkasi,627809,1,4,tamilnadu,tamilnadu,5,2,9,2025,tenkasi
2025-09-02,tamil nadu,tenkasi,627818,0,6,tamilnadu,tamilnadu,6,2,9,2025,tenkasi
2025-09-02,tamil nadu,tenkasi,627851,0,5,tamilnadu,tamilnadu,5,2,9,2025,tenkasi
2025-09-02,tamil nadu,tenkasi,627853,0,2,tamilnadu,tamilnadu,2,2,9,2025,tenkasi
2025-09-02,tamil nadu,tenkasi,627855,1,7,tamilnadu,tamilnadu,8,2,9,2025,tenkasi
2025-09-02,tamil nadu,tenkasi,627861,0,2,tamilnadu,tamilnadu,2,2,9,2025,tenkasi
2025-09-02,tamil nadu,thanjavur,612101,3,3,tamilnadu,tamilnadu,6,2,9,2025,thanjavur
2025-09-02,tamil nadu,thanjavur,612102,0,5,tamilnadu,tamilnadu,5,2,9,2025,thanjavur
2025-09-02,tamil nadu,thanjavur,612202,0,4,tamilnadu,tamilnadu,4,2,9,2025,thanjavur
2025-09-02,tamil nadu,thanjavur,612401,3,3,tamilnadu,tamilnadu,6,2,9,2025,thanjavur
2025-09-02,tamil nadu,thanjavur,612602,0,8,tamilnadu,tamilnadu,8,2,9,2025,thanjavur
2025-09-02,tamil nadu,thanjavur,612703,2,5,tamilnadu,tamilnadu,7,2,9,2025,thanjavur
2025-09-02,tamil nadu,thanjavur,613002,0,2,tamilnadu,tamilnadu,2,2,9,2025,thanjavur
2025-09-02,tamil nadu,thanjavur,613007,1,3,tamilnadu,tamilnadu,4,2,9,2025,thanjavur
2025-09-02,tamil nadu,thanjavur,613203,1,3,tamilnadu,tamilnadu,4,2,9,2025,thanjavur
2025-09-02,tamil nadu,thanjavur,613401,0,3,tamilnadu,tamilnadu,3,2,9,2025,thanjavur
2025-09-02,tamil nadu,thanjavur,614202,1,3,tamilnadu,tamilnadu,4,2,9,2025,thanjavur
2025-09-02,tamil nadu,thanjavur,614211,0,2,tamilnadu,tamilnadu,2,2,9,2025,thanjavur
2025-09-02,tamil nadu,thanjavur,614302,2,3,tamilnadu,tamilnadu,5,2,9,2025,thanjavur
2025-09-02,tamil nadu,thanjavur,614802,2,12,tamilnadu,tamilnadu,14,2,9,2025,thanjavur
2025-09-02,tamil nadu,the nilgiris,638451,0,1,tamilnadu,tamilnadu,1,2,9,2025,the nilgiris
2025-09-02,tamil nadu,the nilgiris,643003,2,16,tamilnadu,tamilnadu,18,2,9,2025,the nilgiris
2025-09-02,tamil nadu,the nilgiris,643211,5,4,tamilnadu,tamilnadu,9,2,9,2025,the nilgiris
2025-09-02,tamil nadu,the nilgiris,643214,0,2,tamilnadu,tamilnadu,2,2,9,2025,the nilgiris
2025-09-02,tamil nadu,the nilgiris,643223,0,3,tamilnadu,tamilnadu,3,2,9,2025,the nilgiris
2025-09-02,tamil nadu,the nilgiris,643224,0,2,tamilnadu,tamilnadu,2,2,9,2025,the nilgiris
2025-09-02,tamil nadu,the nilgiris,643225,1,0,tamilnadu,tamilnadu,1,2,9,2025,the nilgiris
2025-09-02,tamil nadu,the nilgiris,643237,0,2,tamilnadu,tamilnadu,2,2,9,2025,the nilgiris
2025-09-02,tamil nadu,the nilgiris,643240,0,3,tamilnadu,tamilnadu,3,2,9,2025,the nilgiris
2025-09-02,tamil nadu,theni,625516,4,22,tamilnadu,tamilnadu,26,2,9,2025,theni
2025-09-02,tamil nadu,theni,625518,2,10,tamilnadu,tamilnadu,12,2,9,2025,theni
2025-09-02,tamil nadu,theni,625520,0,7,tamilnadu,tamilnadu,7,2,9,2025,theni
2025-09-02,tamil nadu,theni,625522,1,3,tamilnadu,tamilnadu,4,2,9,2025,theni
2025-09-02,tamil nadu,theni,625536,3,10,tamilnadu,tamilnadu,13,2,9,2025,theni
2025-09-02,tamil nadu,theni,625540,1,14,tamilnadu,tamilnadu,15,2,9,2025,theni
2025-09-02,tamil nadu,theni,625556,0,2,tamilnadu,tamilnadu,2,2,9,2025,theni
2025-09-02,tamil nadu,thiruvallur,600062,0,1,tamilnadu,tamilnadu,1,2,9,2025,thiruvallur
2025-09-02,tamil nadu,thiruvallur,600077,0,1,tamilnadu,tamilnadu,1,2,9,2025,thiruvallur
2025-09-02,tamil nadu,thiruvallur,601205,0,4,tamilnadu,tamilnadu,4,2,9,2025,thiruvallur
2025-09-02,tamil nadu,thiruvallur,631204,0,1,tamilnadu,tamilnadu,1,2,9,2025,thiruvallur
2025-09-02,tamil nadu,thiruvallur,631210,0,1,tamilnadu,tamilnadu,1,2,9,2025,thiruvallur
2025-09-02,tamil nadu,thiruvarur,609501,0,2,tamilnadu,tamilnadu,2,2,9,2025,thiruvarur
2025-09-02,tamil nadu,thiruvarur,610001,2,10,tamilnadu,tamilnadu,12,2,9,2025,thiruvarur
2025-09-02,tamil nadu,thiruvarur,610003,0,1,tamilnadu,tamilnadu,1,2,9,2025,thiruvarur
2025-09-02,tamil nadu,thiruvarur,610102,0,4,tamilnadu,tamilnadu,4,2,9,2025,thiruvarur
2025-09-02,tamil nadu,thiruvarur,610104,0,8,tamilnadu,tamilnadu,8,2,9,2025,thiruvarur
2025-09-02,tamil nadu,thiruvarur,610205,0,2,tamilnadu,tamilnadu,2,2,9,2025,thiruvarur
2025-09-02,tamil nadu,thiruvarur,611101,0,2,tamilnadu,tamilnadu,2,2,9,2025,thiruvarur
2025-09-02,tamil nadu,thiruvarur,612701,0,8,tamilnadu,tamilnadu,8,2,9,2025,thiruvarur
2025-09-02,tamil nadu,thiruvarur,613702,0,4,tamilnadu,tamilnadu,4,2,9,2025,thiruvarur
2025-09-02,tamil nadu,thiruvarur,614015,0,2,tamilnadu,tamilnadu,2,2,9,2025,thiruvarur
2025-09-02,tamil nadu,thiruvarur,614016,0,3,tamilnadu,tamilnadu,3,2,9,2025,thiruvarur
2025-09-02,tamil nadu,thiruvarur,614017,1,5,tamilnadu,tamilnadu,6,2,9,2025,thiruvarur
2025-09-02,tamil nadu,thiruvarur,614103,0,3,tamilnadu,tamilnadu,3,2,9,2025,thiruvarur
2025-09-02,tamil nadu,thiruvarur,614403,0,7,tamilnadu,tamilnadu,7,2,9,2025,thiruvarur
2025-09-02,tamil nadu,thiruvarur,614404,0,13,tamilnadu,tamilnadu,13,2,9,2025,thiruvarur
2025-09-02,tamil nadu,thiruvarur,614706,1,3,tamilnadu,tamilnadu,4,2,9,2025,thiruvarur
2025-09-02,tamil nadu,thiruvarur,614716,1,4,tamilnadu,tamilnadu,5,2,9,2025,thiruvarur
2025-09-02,tamil nadu,thoothukkudi,628001,3,14,tamilnadu,tamilnadu,17,2,9,2025,thoothukkudi
2025-09-02,tamil nadu,thoothukkudi,628002,3,32,tamilnadu,tamilnadu,35,2,9,2025,thoothukkudi
2025-09-02,tamil nadu,thoothukkudi,628101,3,1,tamilnadu,tamilnadu,4,2,9,2025,thoothukkudi
2025-09-02,tamil nadu,thoothukkudi,628105,0,8,tamilnadu,tamilnadu,8,2,9,2025,thoothukkudi
2025-09-02,tamil nadu,thoothukkudi,628152,0,2,tamilnadu,tamilnadu,2,2,9,2025,thoothukkudi
2025-09-02,tamil nadu,thoothukkudi,628204,2,8,tamilnadu,tamilnadu,10,2,9,2025,thoothukkudi
2025-09-02,tamil nadu,thoothukkudi,628206,0,3,tamilnadu,tamilnadu,3,2,9,2025,thoothukkudi
2025-09-02,tamil nadu,thoothukkudi,628217,0,2,tamilnadu,tamilnadu,2,2,9,2025,thoothukkudi
2025-09-02,tamil nadu,thoothukkudi,628552,0,6,tamilnadu,tamilnadu,6,2,9,2025,thoothukkudi
2025-09-02,tamil nadu,thoothukkudi,628612,2,7,tamilnadu,tamilnadu,9,2,9,2025,thoothukkudi
2025-09-02,tamil nadu,thoothukkudi,628613,0,1,tamilnadu,tamilnadu,1,2,9,2025,thoothukkudi
2025-09-02,tamil nadu,thoothukkudi,628616,0,1,tamilnadu,tamilnadu,1,2,9,2025,thoothukkudi
2025-09-02,tamil nadu,thoothukkudi,628622,0,5,tamilnadu,tamilnadu,5,2,9,2025,thoothukkudi
2025-09-02,tamil nadu,thoothukkudi,628703,0,2,tamilnadu,tamilnadu,2,2,9,2025,thoothukkudi
2025-09-02,tamil nadu,thoothukkudi,628721,0,2,tamilnadu,tamilnadu,2,2,9,2025,thoothukkudi
2025-09-02,tamil nadu,thoothukkudi,628802,0,1,tamilnadu,tamilnadu,1,2,9,2025,thoothukkudi
2025-09-02,tamil nadu,thoothukkudi,628809,0,7,tamilnadu,tamilnadu,7,2,9,2025,thoothukkudi
2025-09-02,tamil nadu,thoothukkudi,628902,0,11,tamilnadu,tamilnadu,11,2,9,2025,thoothukkudi
